IdNotaFiscal: 2, TESTE-P2            TESTE-P3            TESTE-P4            ,TESTE-P2            , TESTE-P3            , TESTE-P4            
IdNotaFiscal: 24, 8402602783417169501019734,84026027, 83417169, 501019734
IdNotaFiscal: 24, 840260278341716984517643,84026027, 83417169, 84517643
IdNotaFiscal: 24, 840260278341716984542815,84026027, 83417169, 84542815
IdNotaFiscal: 24, 840260278341716984486082,84026027, 83417169, 84486082
IdNotaFiscal: 24, 8402602783417169100016/1            ,84026027, 83417169, 100016/1            
IdNotaFiscal: 24, 840260278341716984465103,84026027, 83417169, 84465103
IdNotaFiscal: 24, 84026027834171691030102,84026027, 83417169, 1030102
IdNotaFiscal: 24, 84026027934546924524,84026027, 934546, 924524
IdNotaFiscal: 24, 84026027934546825270,84026027, 934546, 825270
IdNotaFiscal: 24, 84026027934546503010545,84026027, 934546, 503010545
IdNotaFiscal: 24, 84026027934546501019734,84026027, 934546, 501019734
IdNotaFiscal: 24, 8402602793454684517643,84026027, 934546, 84517643
IdNotaFiscal: 24, 8402602793454684542815,84026027, 934546, 84542815
IdNotaFiscal: 24, 8402602793454684486082,84026027, 934546, 84486082
IdNotaFiscal: 24, 84026027934546100016/1            ,84026027, 934546, 100016/1            
IdNotaFiscal: 24, 8402602793454684465103,84026027, 934546, 84465103
IdNotaFiscal: 24, 840260279345461030102,84026027, 934546, 1030102
IdNotaFiscal: 24, 84026027924524825270,84026027, 924524, 825270
IdNotaFiscal: 24, 84026027924524503010545,84026027, 924524, 503010545
IdNotaFiscal: 24, 84026027924524501019734,84026027, 924524, 501019734
IdNotaFiscal: 24, 8402602792452484517643,84026027, 924524, 84517643
IdNotaFiscal: 24, 8402602792452484542815,84026027, 924524, 84542815
IdNotaFiscal: 24, 8402602792452484486082,84026027, 924524, 84486082
IdNotaFiscal: 24, 84026027924524100016/1            ,84026027, 924524, 100016/1            
IdNotaFiscal: 24, 8402602792452484465103,84026027, 924524, 84465103
IdNotaFiscal: 24, 840260279245241030102,84026027, 924524, 1030102
IdNotaFiscal: 24, 84026027825270503010545,84026027, 825270, 503010545
IdNotaFiscal: 24, 84026027825270501019734,84026027, 825270, 501019734
IdNotaFiscal: 24, 8402602782527084517643,84026027, 825270, 84517643
IdNotaFiscal: 24, 8402602782527084542815,84026027, 825270, 84542815
IdNotaFiscal: 24, 8402602782527084486082,84026027, 825270, 84486082
IdNotaFiscal: 24, 84026027825270100016/1            ,84026027, 825270, 100016/1            
IdNotaFiscal: 24, 8402602782527084465103,84026027, 825270, 84465103
IdNotaFiscal: 24, 840260278252701030102,84026027, 825270, 1030102
IdNotaFiscal: 24, 84026027503010545501019734,84026027, 503010545, 501019734
IdNotaFiscal: 24, 8402602750301054584517643,84026027, 503010545, 84517643
IdNotaFiscal: 24, 8402602750301054584542815,84026027, 503010545, 84542815
IdNotaFiscal: 24, 8402602750301054584486082,84026027, 503010545, 84486082
IdNotaFiscal: 24, 84026027503010545100016/1            ,84026027, 503010545, 100016/1            
IdNotaFiscal: 24, 8402602750301054584465103,84026027, 503010545, 84465103
IdNotaFiscal: 24, 840260275030105451030102,84026027, 503010545, 1030102
IdNotaFiscal: 24, 8402602750101973484517643,84026027, 501019734, 84517643
IdNotaFiscal: 24, 8402602750101973484542815,84026027, 501019734, 84542815
IdNotaFiscal: 24, 8402602750101973484486082,84026027, 501019734, 84486082
IdNotaFiscal: 24, 84026027501019734100016/1            ,84026027, 501019734, 100016/1            
IdNotaFiscal: 24, 8402602750101973484465103,84026027, 501019734, 84465103
IdNotaFiscal: 24, 840260275010197341030102,84026027, 501019734, 1030102
IdNotaFiscal: 24, 840260278451764384542815,84026027, 84517643, 84542815
IdNotaFiscal: 24, 840260278451764384486082,84026027, 84517643, 84486082
IdNotaFiscal: 24, 8402602784517643100016/1            ,84026027, 84517643, 100016/1            
IdNotaFiscal: 24, 840260278451764384465103,84026027, 84517643, 84465103
IdNotaFiscal: 24, 84026027845176431030102,84026027, 84517643, 1030102
IdNotaFiscal: 24, 840260278454281584486082,84026027, 84542815, 84486082
IdNotaFiscal: 24, 8402602784542815100016/1            ,84026027, 84542815, 100016/1            
IdNotaFiscal: 24, 840260278454281584465103,84026027, 84542815, 84465103
IdNotaFiscal: 24, 84026027845428151030102,84026027, 84542815, 1030102
IdNotaFiscal: 24, 8402602784486082100016/1            ,84026027, 84486082, 100016/1            
IdNotaFiscal: 24, 840260278448608284465103,84026027, 84486082, 84465103
IdNotaFiscal: 24, 84026027844860821030102,84026027, 84486082, 1030102
IdNotaFiscal: 24, 84026027100016/1            84465103,84026027, 100016/1            , 84465103
IdNotaFiscal: 24, 84026027100016/1            1030102,84026027, 100016/1            , 1030102
IdNotaFiscal: 24, 84026027844651031030102,84026027, 84465103, 1030102
IdNotaFiscal: 24, 840002578400005283417169,84000257, 84000052, 83417169
IdNotaFiscal: 24, 8400025784000052934546,84000257, 84000052, 934546
IdNotaFiscal: 24, 8400025784000052924524,84000257, 84000052, 924524
IdNotaFiscal: 24, 8400025784000052825270,84000257, 84000052, 825270
IdNotaFiscal: 24, 8400025784000052503010545,84000257, 84000052, 503010545
IdNotaFiscal: 24, 8400025784000052501019734,84000257, 84000052, 501019734
IdNotaFiscal: 24, 840002578400005284517643,84000257, 84000052, 84517643
IdNotaFiscal: 24, 840002578400005284542815,84000257, 84000052, 84542815
IdNotaFiscal: 24, 840002578400005284486082,84000257, 84000052, 84486082
IdNotaFiscal: 24, 8400025784000052100016/1            ,84000257, 84000052, 100016/1            
IdNotaFiscal: 24, 840002578400005284465103,84000257, 84000052, 84465103
IdNotaFiscal: 24, 84000257840000521030102,84000257, 84000052, 1030102
IdNotaFiscal: 24, 8400025783417169934546,84000257, 83417169, 934546
IdNotaFiscal: 24, 8400025783417169924524,84000257, 83417169, 924524
IdNotaFiscal: 24, 8400025783417169825270,84000257, 83417169, 825270
IdNotaFiscal: 24, 8400025783417169503010545,84000257, 83417169, 503010545
IdNotaFiscal: 24, 8400025783417169501019734,84000257, 83417169, 501019734
IdNotaFiscal: 24, 840002578341716984517643,84000257, 83417169, 84517643
IdNotaFiscal: 24, 840002578341716984542815,84000257, 83417169, 84542815
IdNotaFiscal: 24, 840002578341716984486082,84000257, 83417169, 84486082
IdNotaFiscal: 24, 8400025783417169100016/1            ,84000257, 83417169, 100016/1            
IdNotaFiscal: 24, 840002578341716984465103,84000257, 83417169, 84465103
IdNotaFiscal: 24, 84000257834171691030102,84000257, 83417169, 1030102
IdNotaFiscal: 24, 84000257934546924524,84000257, 934546, 924524
IdNotaFiscal: 24, 84000257934546825270,84000257, 934546, 825270
IdNotaFiscal: 24, 84000257934546503010545,84000257, 934546, 503010545
IdNotaFiscal: 24, 84000257934546501019734,84000257, 934546, 501019734
IdNotaFiscal: 24, 8400025793454684517643,84000257, 934546, 84517643
IdNotaFiscal: 24, 8400025793454684542815,84000257, 934546, 84542815
IdNotaFiscal: 24, 8400025793454684486082,84000257, 934546, 84486082
IdNotaFiscal: 24, 84000257934546100016/1            ,84000257, 934546, 100016/1            
IdNotaFiscal: 24, 8400025793454684465103,84000257, 934546, 84465103
IdNotaFiscal: 24, 840002579345461030102,84000257, 934546, 1030102
IdNotaFiscal: 24, 84000257924524825270,84000257, 924524, 825270
IdNotaFiscal: 24, 84000257924524503010545,84000257, 924524, 503010545
IdNotaFiscal: 24, 84000257924524501019734,84000257, 924524, 501019734
IdNotaFiscal: 24, 8400025792452484517643,84000257, 924524, 84517643
IdNotaFiscal: 24, 8400025792452484542815,84000257, 924524, 84542815
IdNotaFiscal: 24, 8400025792452484486082,84000257, 924524, 84486082
IdNotaFiscal: 24, 84000257924524100016/1            ,84000257, 924524, 100016/1            
IdNotaFiscal: 24, 8400025792452484465103,84000257, 924524, 84465103
IdNotaFiscal: 24, 840002579245241030102,84000257, 924524, 1030102
IdNotaFiscal: 24, 84000257825270503010545,84000257, 825270, 503010545
IdNotaFiscal: 24, 84000257825270501019734,84000257, 825270, 501019734
IdNotaFiscal: 24, 8400025782527084517643,84000257, 825270, 84517643
IdNotaFiscal: 24, 8400025782527084542815,84000257, 825270, 84542815
IdNotaFiscal: 24, 8400025782527084486082,84000257, 825270, 84486082
IdNotaFiscal: 24, 84000257825270100016/1            ,84000257, 825270, 100016/1            
IdNotaFiscal: 24, 8400025782527084465103,84000257, 825270, 84465103
IdNotaFiscal: 24, 840002578252701030102,84000257, 825270, 1030102
IdNotaFiscal: 24, 84000257503010545501019734,84000257, 503010545, 501019734
IdNotaFiscal: 24, 8400025750301054584517643,84000257, 503010545, 84517643
IdNotaFiscal: 24, 8400025750301054584542815,84000257, 503010545, 84542815
IdNotaFiscal: 24, 8400025750301054584486082,84000257, 503010545, 84486082
IdNotaFiscal: 24, 84000257503010545100016/1            ,84000257, 503010545, 100016/1            
IdNotaFiscal: 24, 8400025750301054584465103,84000257, 503010545, 84465103
IdNotaFiscal: 24, 840002575030105451030102,84000257, 503010545, 1030102
IdNotaFiscal: 24, 8400025750101973484517643,84000257, 501019734, 84517643
IdNotaFiscal: 24, 8400025750101973484542815,84000257, 501019734, 84542815
IdNotaFiscal: 24, 8400025750101973484486082,84000257, 501019734, 84486082
IdNotaFiscal: 24, 84000257501019734100016/1            ,84000257, 501019734, 100016/1            
IdNotaFiscal: 24, 8400025750101973484465103,84000257, 501019734, 84465103
IdNotaFiscal: 24, 840002575010197341030102,84000257, 501019734, 1030102
IdNotaFiscal: 24, 840002578451764384542815,84000257, 84517643, 84542815
IdNotaFiscal: 24, 840002578451764384486082,84000257, 84517643, 84486082
IdNotaFiscal: 24, 8400025784517643100016/1            ,84000257, 84517643, 100016/1            
IdNotaFiscal: 24, 840002578451764384465103,84000257, 84517643, 84465103
IdNotaFiscal: 24, 84000257845176431030102,84000257, 84517643, 1030102
IdNotaFiscal: 24, 840002578454281584486082,84000257, 84542815, 84486082
IdNotaFiscal: 24, 8400025784542815100016/1            ,84000257, 84542815, 100016/1            
IdNotaFiscal: 24, 840002578454281584465103,84000257, 84542815, 84465103
IdNotaFiscal: 24, 84000257845428151030102,84000257, 84542815, 1030102
IdNotaFiscal: 24, 8400025784486082100016/1            ,84000257, 84486082, 100016/1            
IdNotaFiscal: 24, 840002578448608284465103,84000257, 84486082, 84465103
IdNotaFiscal: 24, 84000257844860821030102,84000257, 84486082, 1030102
IdNotaFiscal: 24, 84000257100016/1            84465103,84000257, 100016/1            , 84465103
IdNotaFiscal: 24, 84000257100016/1            1030102,84000257, 100016/1            , 1030102
IdNotaFiscal: 24, 84000257844651031030102,84000257, 84465103, 1030102
IdNotaFiscal: 24, 8400005283417169934546,84000052, 83417169, 934546
IdNotaFiscal: 24, 8400005283417169924524,84000052, 83417169, 924524
IdNotaFiscal: 24, 8400005283417169825270,84000052, 83417169, 825270
IdNotaFiscal: 24, 8400005283417169503010545,84000052, 83417169, 503010545
IdNotaFiscal: 24, 8400005283417169501019734,84000052, 83417169, 501019734
IdNotaFiscal: 24, 840000528341716984517643,84000052, 83417169, 84517643
IdNotaFiscal: 24, 840000528341716984542815,84000052, 83417169, 84542815
IdNotaFiscal: 24, 840000528341716984486082,84000052, 83417169, 84486082
IdNotaFiscal: 24, 8400005283417169100016/1            ,84000052, 83417169, 100016/1            
IdNotaFiscal: 24, 840000528341716984465103,84000052, 83417169, 84465103
IdNotaFiscal: 24, 84000052834171691030102,84000052, 83417169, 1030102
IdNotaFiscal: 24, 84000052934546924524,84000052, 934546, 924524
IdNotaFiscal: 24, 84000052934546825270,84000052, 934546, 825270
IdNotaFiscal: 24, 84000052934546503010545,84000052, 934546, 503010545
IdNotaFiscal: 24, 84000052934546501019734,84000052, 934546, 501019734
IdNotaFiscal: 24, 8400005293454684517643,84000052, 934546, 84517643
IdNotaFiscal: 24, 8400005293454684542815,84000052, 934546, 84542815
IdNotaFiscal: 24, 8400005293454684486082,84000052, 934546, 84486082
IdNotaFiscal: 24, 84000052934546100016/1            ,84000052, 934546, 100016/1            
IdNotaFiscal: 24, 8400005293454684465103,84000052, 934546, 84465103
IdNotaFiscal: 24, 840000529345461030102,84000052, 934546, 1030102
IdNotaFiscal: 24, 84000052924524825270,84000052, 924524, 825270
IdNotaFiscal: 24, 84000052924524503010545,84000052, 924524, 503010545
IdNotaFiscal: 24, 84000052924524501019734,84000052, 924524, 501019734
IdNotaFiscal: 24, 8400005292452484517643,84000052, 924524, 84517643
IdNotaFiscal: 24, 8400005292452484542815,84000052, 924524, 84542815
IdNotaFiscal: 24, 8400005292452484486082,84000052, 924524, 84486082
IdNotaFiscal: 24, 84000052924524100016/1            ,84000052, 924524, 100016/1            
IdNotaFiscal: 24, 8400005292452484465103,84000052, 924524, 84465103
IdNotaFiscal: 24, 840000529245241030102,84000052, 924524, 1030102
IdNotaFiscal: 24, 84000052825270503010545,84000052, 825270, 503010545
IdNotaFiscal: 24, 84000052825270501019734,84000052, 825270, 501019734
IdNotaFiscal: 24, 8400005282527084517643,84000052, 825270, 84517643
IdNotaFiscal: 24, 8400005282527084542815,84000052, 825270, 84542815
IdNotaFiscal: 24, 8400005282527084486082,84000052, 825270, 84486082
IdNotaFiscal: 24, 84000052825270100016/1            ,84000052, 825270, 100016/1            
IdNotaFiscal: 24, 8400005282527084465103,84000052, 825270, 84465103
IdNotaFiscal: 24, 840000528252701030102,84000052, 825270, 1030102
IdNotaFiscal: 24, 84000052503010545501019734,84000052, 503010545, 501019734
IdNotaFiscal: 24, 8400005250301054584517643,84000052, 503010545, 84517643
IdNotaFiscal: 24, 8400005250301054584542815,84000052, 503010545, 84542815
IdNotaFiscal: 24, 8400005250301054584486082,84000052, 503010545, 84486082
IdNotaFiscal: 24, 84000052503010545100016/1            ,84000052, 503010545, 100016/1            
IdNotaFiscal: 24, 8400005250301054584465103,84000052, 503010545, 84465103
IdNotaFiscal: 24, 840000525030105451030102,84000052, 503010545, 1030102
IdNotaFiscal: 24, 8400005250101973484517643,84000052, 501019734, 84517643
IdNotaFiscal: 24, 8400005250101973484542815,84000052, 501019734, 84542815
IdNotaFiscal: 24, 8400005250101973484486082,84000052, 501019734, 84486082
IdNotaFiscal: 24, 84000052501019734100016/1            ,84000052, 501019734, 100016/1            
IdNotaFiscal: 24, 8400005250101973484465103,84000052, 501019734, 84465103
IdNotaFiscal: 24, 840000525010197341030102,84000052, 501019734, 1030102
IdNotaFiscal: 24, 840000528451764384542815,84000052, 84517643, 84542815
IdNotaFiscal: 24, 840000528451764384486082,84000052, 84517643, 84486082
IdNotaFiscal: 24, 8400005284517643100016/1            ,84000052, 84517643, 100016/1            
IdNotaFiscal: 24, 840000528451764384465103,84000052, 84517643, 84465103
IdNotaFiscal: 24, 84000052845176431030102,84000052, 84517643, 1030102
IdNotaFiscal: 24, 840000528454281584486082,84000052, 84542815, 84486082
IdNotaFiscal: 24, 8400005284542815100016/1            ,84000052, 84542815, 100016/1            
IdNotaFiscal: 24, 840000528454281584465103,84000052, 84542815, 84465103
IdNotaFiscal: 24, 84000052845428151030102,84000052, 84542815, 1030102
IdNotaFiscal: 24, 8400005284486082100016/1            ,84000052, 84486082, 100016/1            
IdNotaFiscal: 24, 840000528448608284465103,84000052, 84486082, 84465103
IdNotaFiscal: 24, 84000052844860821030102,84000052, 84486082, 1030102
IdNotaFiscal: 24, 84000052100016/1            84465103,84000052, 100016/1            , 84465103
IdNotaFiscal: 24, 84000052100016/1            1030102,84000052, 100016/1            , 1030102
IdNotaFiscal: 24, 84000052844651031030102,84000052, 84465103, 1030102
IdNotaFiscal: 24, 83417169934546924524,83417169, 934546, 924524
IdNotaFiscal: 24, 83417169934546825270,83417169, 934546, 825270
IdNotaFiscal: 24, 83417169934546503010545,83417169, 934546, 503010545
IdNotaFiscal: 24, 83417169934546501019734,83417169, 934546, 501019734
IdNotaFiscal: 24, 8341716993454684517643,83417169, 934546, 84517643
IdNotaFiscal: 24, 8341716993454684542815,83417169, 934546, 84542815
IdNotaFiscal: 24, 8341716993454684486082,83417169, 934546, 84486082
IdNotaFiscal: 24, 83417169934546100016/1            ,83417169, 934546, 100016/1            
IdNotaFiscal: 24, 8341716993454684465103,83417169, 934546, 84465103
IdNotaFiscal: 24, 834171699345461030102,83417169, 934546, 1030102
IdNotaFiscal: 24, 83417169924524825270,83417169, 924524, 825270
IdNotaFiscal: 24, 83417169924524503010545,83417169, 924524, 503010545
IdNotaFiscal: 24, 83417169924524501019734,83417169, 924524, 501019734
IdNotaFiscal: 24, 8341716992452484517643,83417169, 924524, 84517643
IdNotaFiscal: 24, 8341716992452484542815,83417169, 924524, 84542815
IdNotaFiscal: 24, 8341716992452484486082,83417169, 924524, 84486082
IdNotaFiscal: 24, 83417169924524100016/1            ,83417169, 924524, 100016/1            
IdNotaFiscal: 24, 8341716992452484465103,83417169, 924524, 84465103
IdNotaFiscal: 24, 834171699245241030102,83417169, 924524, 1030102
IdNotaFiscal: 24, 83417169825270503010545,83417169, 825270, 503010545
IdNotaFiscal: 24, 83417169825270501019734,83417169, 825270, 501019734
IdNotaFiscal: 24, 8341716982527084517643,83417169, 825270, 84517643
IdNotaFiscal: 24, 8341716982527084542815,83417169, 825270, 84542815
IdNotaFiscal: 24, 8341716982527084486082,83417169, 825270, 84486082
IdNotaFiscal: 24, 83417169825270100016/1            ,83417169, 825270, 100016/1            
IdNotaFiscal: 24, 8341716982527084465103,83417169, 825270, 84465103
IdNotaFiscal: 24, 834171698252701030102,83417169, 825270, 1030102
IdNotaFiscal: 24, 83417169503010545501019734,83417169, 503010545, 501019734
IdNotaFiscal: 24, 8341716950301054584517643,83417169, 503010545, 84517643
IdNotaFiscal: 24, 8341716950301054584542815,83417169, 503010545, 84542815
IdNotaFiscal: 24, 8341716950301054584486082,83417169, 503010545, 84486082
IdNotaFiscal: 24, 83417169503010545100016/1            ,83417169, 503010545, 100016/1            
IdNotaFiscal: 24, 8341716950301054584465103,83417169, 503010545, 84465103
IdNotaFiscal: 24, 834171695030105451030102,83417169, 503010545, 1030102
IdNotaFiscal: 24, 8341716950101973484517643,83417169, 501019734, 84517643
IdNotaFiscal: 24, 8341716950101973484542815,83417169, 501019734, 84542815
IdNotaFiscal: 24, 8341716950101973484486082,83417169, 501019734, 84486082
IdNotaFiscal: 24, 83417169501019734100016/1            ,83417169, 501019734, 100016/1            
IdNotaFiscal: 24, 8341716950101973484465103,83417169, 501019734, 84465103
IdNotaFiscal: 24, 834171695010197341030102,83417169, 501019734, 1030102
IdNotaFiscal: 24, 834171698451764384542815,83417169, 84517643, 84542815
IdNotaFiscal: 24, 834171698451764384486082,83417169, 84517643, 84486082
IdNotaFiscal: 24, 8341716984517643100016/1            ,83417169, 84517643, 100016/1            
IdNotaFiscal: 24, 834171698451764384465103,83417169, 84517643, 84465103
IdNotaFiscal: 24, 83417169845176431030102,83417169, 84517643, 1030102
IdNotaFiscal: 24, 834171698454281584486082,83417169, 84542815, 84486082
IdNotaFiscal: 24, 8341716984542815100016/1            ,83417169, 84542815, 100016/1            
IdNotaFiscal: 24, 834171698454281584465103,83417169, 84542815, 84465103
IdNotaFiscal: 24, 83417169845428151030102,83417169, 84542815, 1030102
IdNotaFiscal: 24, 8341716984486082100016/1            ,83417169, 84486082, 100016/1            
IdNotaFiscal: 24, 834171698448608284465103,83417169, 84486082, 84465103
IdNotaFiscal: 24, 83417169844860821030102,83417169, 84486082, 1030102
IdNotaFiscal: 24, 83417169100016/1            84465103,83417169, 100016/1            , 84465103
IdNotaFiscal: 24, 83417169100016/1            1030102,83417169, 100016/1            , 1030102
IdNotaFiscal: 24, 83417169844651031030102,83417169, 84465103, 1030102
IdNotaFiscal: 24, 934546924524825270,934546, 924524, 825270
IdNotaFiscal: 24, 934546924524503010545,934546, 924524, 503010545
IdNotaFiscal: 24, 934546924524501019734,934546, 924524, 501019734
IdNotaFiscal: 24, 93454692452484517643,934546, 924524, 84517643
IdNotaFiscal: 24, 93454692452484542815,934546, 924524, 84542815
IdNotaFiscal: 24, 93454692452484486082,934546, 924524, 84486082
IdNotaFiscal: 24, 934546924524100016/1            ,934546, 924524, 100016/1            
IdNotaFiscal: 24, 93454692452484465103,934546, 924524, 84465103
IdNotaFiscal: 24, 9345469245241030102,934546, 924524, 1030102
IdNotaFiscal: 24, 934546825270503010545,934546, 825270, 503010545
IdNotaFiscal: 24, 934546825270501019734,934546, 825270, 501019734
IdNotaFiscal: 24, 93454682527084517643,934546, 825270, 84517643
IdNotaFiscal: 24, 93454682527084542815,934546, 825270, 84542815
IdNotaFiscal: 24, 93454682527084486082,934546, 825270, 84486082
IdNotaFiscal: 24, 934546825270100016/1            ,934546, 825270, 100016/1            
IdNotaFiscal: 24, 93454682527084465103,934546, 825270, 84465103
IdNotaFiscal: 24, 9345468252701030102,934546, 825270, 1030102
IdNotaFiscal: 24, 934546503010545501019734,934546, 503010545, 501019734
IdNotaFiscal: 24, 93454650301054584517643,934546, 503010545, 84517643
IdNotaFiscal: 24, 93454650301054584542815,934546, 503010545, 84542815
IdNotaFiscal: 24, 93454650301054584486082,934546, 503010545, 84486082
IdNotaFiscal: 24, 934546503010545100016/1            ,934546, 503010545, 100016/1            
IdNotaFiscal: 24, 93454650301054584465103,934546, 503010545, 84465103
IdNotaFiscal: 24, 9345465030105451030102,934546, 503010545, 1030102
IdNotaFiscal: 24, 93454650101973484517643,934546, 501019734, 84517643
IdNotaFiscal: 24, 93454650101973484542815,934546, 501019734, 84542815
IdNotaFiscal: 24, 93454650101973484486082,934546, 501019734, 84486082
IdNotaFiscal: 24, 934546501019734100016/1            ,934546, 501019734, 100016/1            
IdNotaFiscal: 24, 93454650101973484465103,934546, 501019734, 84465103
IdNotaFiscal: 24, 9345465010197341030102,934546, 501019734, 1030102
IdNotaFiscal: 24, 9345468451764384542815,934546, 84517643, 84542815
IdNotaFiscal: 24, 9345468451764384486082,934546, 84517643, 84486082
IdNotaFiscal: 24, 93454684517643100016/1            ,934546, 84517643, 100016/1            
IdNotaFiscal: 24, 9345468451764384465103,934546, 84517643, 84465103
IdNotaFiscal: 24, 934546845176431030102,934546, 84517643, 1030102
IdNotaFiscal: 24, 9345468454281584486082,934546, 84542815, 84486082
IdNotaFiscal: 24, 93454684542815100016/1            ,934546, 84542815, 100016/1            
IdNotaFiscal: 24, 9345468454281584465103,934546, 84542815, 84465103
IdNotaFiscal: 24, 934546845428151030102,934546, 84542815, 1030102
IdNotaFiscal: 24, 93454684486082100016/1            ,934546, 84486082, 100016/1            
IdNotaFiscal: 24, 9345468448608284465103,934546, 84486082, 84465103
IdNotaFiscal: 24, 934546844860821030102,934546, 84486082, 1030102
IdNotaFiscal: 24, 934546100016/1            84465103,934546, 100016/1            , 84465103
IdNotaFiscal: 24, 934546100016/1            1030102,934546, 100016/1            , 1030102
IdNotaFiscal: 24, 934546844651031030102,934546, 84465103, 1030102
IdNotaFiscal: 24, 924524825270503010545,924524, 825270, 503010545
IdNotaFiscal: 24, 924524825270501019734,924524, 825270, 501019734
IdNotaFiscal: 24, 92452482527084517643,924524, 825270, 84517643
IdNotaFiscal: 24, 92452482527084542815,924524, 825270, 84542815
IdNotaFiscal: 24, 92452482527084486082,924524, 825270, 84486082
IdNotaFiscal: 24, 924524825270100016/1            ,924524, 825270, 100016/1            
IdNotaFiscal: 24, 92452482527084465103,924524, 825270, 84465103
IdNotaFiscal: 24, 9245248252701030102,924524, 825270, 1030102
IdNotaFiscal: 24, 924524503010545501019734,924524, 503010545, 501019734
IdNotaFiscal: 24, 92452450301054584517643,924524, 503010545, 84517643
IdNotaFiscal: 24, 92452450301054584542815,924524, 503010545, 84542815
IdNotaFiscal: 24, 92452450301054584486082,924524, 503010545, 84486082
IdNotaFiscal: 24, 924524503010545100016/1            ,924524, 503010545, 100016/1            
IdNotaFiscal: 24, 92452450301054584465103,924524, 503010545, 84465103
IdNotaFiscal: 24, 9245245030105451030102,924524, 503010545, 1030102
IdNotaFiscal: 24, 92452450101973484517643,924524, 501019734, 84517643
IdNotaFiscal: 24, 92452450101973484542815,924524, 501019734, 84542815
IdNotaFiscal: 24, 92452450101973484486082,924524, 501019734, 84486082
IdNotaFiscal: 24, 924524501019734100016/1            ,924524, 501019734, 100016/1            
IdNotaFiscal: 24, 92452450101973484465103,924524, 501019734, 84465103
IdNotaFiscal: 24, 9245245010197341030102,924524, 501019734, 1030102
IdNotaFiscal: 24, 9245248451764384542815,924524, 84517643, 84542815
IdNotaFiscal: 24, 9245248451764384486082,924524, 84517643, 84486082
IdNotaFiscal: 24, 92452484517643100016/1            ,924524, 84517643, 100016/1            
IdNotaFiscal: 24, 9245248451764384465103,924524, 84517643, 84465103
IdNotaFiscal: 24, 924524845176431030102,924524, 84517643, 1030102
IdNotaFiscal: 24, 9245248454281584486082,924524, 84542815, 84486082
IdNotaFiscal: 24, 92452484542815100016/1            ,924524, 84542815, 100016/1            
IdNotaFiscal: 24, 9245248454281584465103,924524, 84542815, 84465103
IdNotaFiscal: 24, 924524845428151030102,924524, 84542815, 1030102
IdNotaFiscal: 24, 92452484486082100016/1            ,924524, 84486082, 100016/1            
IdNotaFiscal: 24, 9245248448608284465103,924524, 84486082, 84465103
IdNotaFiscal: 24, 924524844860821030102,924524, 84486082, 1030102
IdNotaFiscal: 24, 924524100016/1            84465103,924524, 100016/1            , 84465103
IdNotaFiscal: 24, 924524100016/1            1030102,924524, 100016/1            , 1030102
IdNotaFiscal: 24, 924524844651031030102,924524, 84465103, 1030102
IdNotaFiscal: 24, 825270503010545501019734,825270, 503010545, 501019734
IdNotaFiscal: 24, 82527050301054584517643,825270, 503010545, 84517643
IdNotaFiscal: 24, 82527050301054584542815,825270, 503010545, 84542815
IdNotaFiscal: 24, 82527050301054584486082,825270, 503010545, 84486082
IdNotaFiscal: 24, 825270503010545100016/1            ,825270, 503010545, 100016/1            
IdNotaFiscal: 24, 82527050301054584465103,825270, 503010545, 84465103
IdNotaFiscal: 24, 8252705030105451030102,825270, 503010545, 1030102
IdNotaFiscal: 24, 82527050101973484517643,825270, 501019734, 84517643
IdNotaFiscal: 24, 82527050101973484542815,825270, 501019734, 84542815
IdNotaFiscal: 24, 82527050101973484486082,825270, 501019734, 84486082
IdNotaFiscal: 24, 825270501019734100016/1            ,825270, 501019734, 100016/1            
IdNotaFiscal: 24, 82527050101973484465103,825270, 501019734, 84465103
IdNotaFiscal: 24, 8252705010197341030102,825270, 501019734, 1030102
IdNotaFiscal: 24, 8252708451764384542815,825270, 84517643, 84542815
IdNotaFiscal: 24, 8252708451764384486082,825270, 84517643, 84486082
IdNotaFiscal: 24, 82527084517643100016/1            ,825270, 84517643, 100016/1            
IdNotaFiscal: 24, 8252708451764384465103,825270, 84517643, 84465103
IdNotaFiscal: 24, 825270845176431030102,825270, 84517643, 1030102
IdNotaFiscal: 24, 8252708454281584486082,825270, 84542815, 84486082
IdNotaFiscal: 24, 82527084542815100016/1            ,825270, 84542815, 100016/1            
IdNotaFiscal: 24, 8252708454281584465103,825270, 84542815, 84465103
IdNotaFiscal: 24, 825270845428151030102,825270, 84542815, 1030102
IdNotaFiscal: 24, 82527084486082100016/1            ,825270, 84486082, 100016/1            
IdNotaFiscal: 24, 8252708448608284465103,825270, 84486082, 84465103
IdNotaFiscal: 24, 825270844860821030102,825270, 84486082, 1030102
IdNotaFiscal: 24, 825270100016/1            84465103,825270, 100016/1            , 84465103
IdNotaFiscal: 24, 825270100016/1            1030102,825270, 100016/1            , 1030102
IdNotaFiscal: 24, 825270844651031030102,825270, 84465103, 1030102
IdNotaFiscal: 24, 50301054550101973484517643,503010545, 501019734, 84517643
IdNotaFiscal: 24, 50301054550101973484542815,503010545, 501019734, 84542815
IdNotaFiscal: 24, 50301054550101973484486082,503010545, 501019734, 84486082
IdNotaFiscal: 24, 503010545501019734100016/1            ,503010545, 501019734, 100016/1            
